winner_id,tourney_id,match_won
106426,2016-0544,3
105120,2016-0544,3
110778,2016-0544,3
104122,2016-0544,3
127570,2016-0544,2
104597,2016-0544,2
105426,2016-0544,2
104547,2016-0544,2
111797,2016-0544,2
106044,2016-0544,2
105438,2016-0544,2
106164,2016-0544,1
106057,2016-0544,1
108709,2016-0544,1
104550,2016-0544,1
106203,2016-0544,1
106228,2016-0544,1
109334,2016-0544,1
110774,2016-0544,1
105819,2016-0544,1
105963,2016-0544,1
104738,2016-0544,1
105948,2016-0544,1
105916,2016-0558,7
105062,2016-0558,5
105154,2016-0558,4
105269,2016-0558,3
106228,2016-0558,3
105438,2016-0558,3
111575,2016-0558,3
104586,2016-0558,2
106358,2016-0558,2
122078,2016-0558,2
106361,2016-0558,2
106210,2016-0558,2
105656,2016-0558,2
103708,2016-0558,2
105575,2016-0558,2
106174,2016-0558,1
125806,2016-0558,1
105561,2016-0558,1
105819,2016-0558,1
111200,2016-0558,1
124112,2016-0558,1
103902,2016-0558,1
111797,2016-0558,1
104386,2016-0558,1
106412,2016-0558,1
106307,2016-0558,1
105060,2016-0558,1
105070,2016-0558,1
104297,2016-0558,1
106324,2016-0558,1
100644,2016-0568,5
104527,2016-0568,3
106421,2016-0568,3
105098,2016-0568,3
104678,2016-0568,2
105311,2016-0568,2
104999,2016-0568,2
104607,2016-0568,2
103893,2016-0568,2
104022,2016-0568,2
105430,2016-0568,2
105138,2016-0568,2
105575,2016-0568,1
104559,2016-0568,1
105583,2016-0568,1
105723,2016-0568,1
104586,2016-0568,1
103902,2016-0568,1
126094,2016-0568,1
104628,2016-0568,1
105302,2016-0568,1
106361,2016-0600,5
106248,2016-0600,4
103565,2016-0600,4
126634,2016-0600,3
110602,2016-0600,3
106075,2016-0600,3
105299,2016-0600,3
144645,2016-0600,3
126979,2016-0600,2
120424,2016-0600,2
104297,2016-0600,2
144684,2016-0600,2
105132,2016-0600,2
105649,2016-0600,2
104586,2016-0600,2
104676,2016-0600,2
126646,2016-0600,1
105916,2016-0600,1
104160,2016-0600,1
105070,2016-0600,1
104905,2016-0600,1
109739,2016-0600,1
106412,2016-0600,1
105493,2016-0600,1
105472,2016-0600,1
122351,2016-0600,1
105163,2016-0600,1
132283,2016-0600,1
105589,2016-0600,1
105590,2016-0600,1
105613,2016-0600,1
201596,2016-0602,5
201545,2016-0602,4
202494,2016-0602,4
201474,2016-0602,4
211951,2016-0602,4
206289,2016-0602,3
201465,2016-0602,3
202470,2016-0602,3
201516,2016-0602,3
201520,2016-0602,3
211635,2016-0602,3
204426,2016-0602,3
202484,2016-0602,3
201615,2016-0602,2
201455,2016-0602,2
215037,2016-0602,2
201505,2016-0602,2
245111,2016-0602,2
201603,2016-0602,1
203462,2016-0602,1
202446,2016-0602,1
201666,2016-0602,1
201478,2016-0602,1
211533,2016-0602,1
201621,2016-0602,1
201435,2016-0602,1
201614,2016-0602,1
201311,2016-0602,1
201514,2016-0602,1
203389,2016-0602,1
211702,2016-0602,1
202489,2016-0602,1
202418,2016-0602,1
200002,2016-0602,1
105430,2016-0603,5
104980,2016-0603,4
104505,2016-0603,4
105692,2016-0603,3
117353,2016-0603,3
104251,2016-0603,3
110748,2016-0603,3
105299,2016-0603,3
122078,2016-0603,2
105781,2016-0603,2
109737,2016-0603,2
125802,2016-0603,2
106330,2016-0603,2
104628,2016-0603,2
106138,2016-0603,2
105810,2016-0603,2
126938,2016-0603,1
104882,2016-0603,1
105928,2016-0603,1
105096,2016-0603,1
120775,2016-0603,1
105816,2016-0603,1
121920,2016-0603,1
106073,2016-0603,1
103175,2016-0603,1
106358,2016-0603,1
103863,2016-0603,1
132299,2016-0603,1
104918,2016-0605,5
104925,2016-0605,4
105683,2016-0605,2
106233,2016-0605,1
105453,2016-0605,1
104527,2016-0605,1
105227,2016-0605,1
105614,2016-0637,5
105967,2016-0637,5
105074,2016-0637,4
106218,2016-0637,4
111153,2016-0637,3
126152,2016-0637,3
111577,2016-0637,3
105434,2016-0637,2
106129,2016-0637,2
105638,2016-0637,2
104548,2016-0637,2
111581,2016-0637,2
105815,2016-0637,1
111578,2016-0637,1
120401,2016-0637,1
106283,2016-0637,1
110536,2016-0637,1
105871,2016-0637,1
106281,2016-0637,1
138591,2016-0637,1
109520,2016-0637,1
124187,2016-0637,1
106382,2016-0637,1
111582,2016-0637,1
201616,2016-0656,6
206219,2016-0656,5
206124,2016-0656,5
203398,2016-0656,3
245109,2016-0656,3
214263,2016-0656,2
245108,2016-0656,2
211700,2016-0656,2
206252,2016-0656,2
203281,2016-0656,2
202468,2016-0656,2
201485,2016-0656,2
211222,2016-0656,2
201516,2016-0656,1
211796,2016-0656,1
203500,2016-0656,1
206349,2016-0656,1
206420,2016-0656,1
203518,2016-0656,1
201668,2016-0656,1
206049,2016-0656,1
202446,2016-0656,1
202496,2016-0656,1
201556,2016-0656,1
105985,2016-0670,5
106283,2016-0670,4
126846,2016-0670,4
104907,2016-0670,3
106368,2016-0670,3
104979,2016-0670,3
105534,2016-0670,3
105454,2016-0670,2
105655,2016-0670,2
106266,2016-0670,2
111578,2016-0670,2
105960,2016-0670,2
122241,2016-0670,1
105871,2016-0670,1
105281,2016-0670,1
111208,2016-0670,1
104765,2016-0670,1
110686,2016-0670,1
111515,2016-0670,1
111752,2016-0670,1
105654,2016-0670,1
105336,2016-0670,1
122248,2016-0670,1
105441,2016-0670,1
103665,2016-0670,1
111815,2016-0670,1
104898,2016-0686,5
106361,2016-0686,4
105726,2016-0686,3
106005,2016-0686,3
105091,2016-0686,3
126156,2016-0686,2
105503,2016-0686,2
106072,2016-0686,2
134868,2016-0686,2
105155,2016-0686,2
104627,2016-0686,2
111508,2016-0686,2
104619,2016-0686,1
122298,2016-0686,1
111794,2016-0686,1
127038,2016-0686,1
106353,2016-0686,1
105438,2016-0686,1
105711,2016-0686,1
105163,2016-0686,1
126774,2016-0686,1
105786,2016-0686,1
122667,2016-0686,1
105557,2016-0686,1
105487,2016-0686,1
111460,2016-0692,5
104945,2016-0692,5
111578,2016-0692,4
126207,2016-0692,4
105992,2016-0692,3
105871,2016-0692,3
105385,2016-0692,2
105877,2016-0692,2
111511,2016-0692,2
104868,2016-0692,2
105166,2016-0692,1
104117,2016-0692,1
106425,2016-0692,1
106283,2016-0692,1
106421,2016-0692,1
105509,2016-0692,1
104548,2016-0692,1
106164,2016-0692,1
117360,2016-0692,1
126128,2016-0692,1
105932,2016-0692,1
105589,2016-0692,1
123921,2016-0692,1
106378,2016-0695,5
106215,2016-0695,4
105554,2016-0695,4
104594,2016-0695,4
105147,2016-0695,3
105281,2016-0695,3
105065,2016-0695,3
110636,2016-0695,3
104813,2016-0695,2
105336,2016-0695,2
103794,2016-0695,2
105870,2016-0695,2
103665,2016-0695,2
126207,2016-0695,2
104905,2016-0695,1
104945,2016-0695,1
105967,2016-0695,1
106216,2016-0695,1
106328,2016-0695,1
111436,2016-0695,1
105788,2016-0695,1
126206,2016-0695,1
106104,2016-0695,1
124014,2016-0695,1
106420,2016-0695,1
105992,2016-0695,1
104604,2016-0695,1
105441,2016-0695,1
105477,2016-0695,1
202427,2016-0703,4
201590,2016-0703,3
200748,2016-0703,3
203500,2016-0703,3
202536,2016-0703,3
201595,2016-0703,2
201495,2016-0703,2
214263,2016-0703,2
201534,2016-0703,2
202453,2016-0703,2
201535,2016-0703,1
202484,2016-0703,1
202467,2016-0703,1
211702,2016-0703,1
201427,2016-0703,1
201377,2016-0703,1
245109,2016-0703,1
202663,2016-0703,1
203501,2016-0703,1
201524,2016-0703,1
201501,2016-0703,1
201620,2016-0710,6
201495,2016-0710,5
201662,2016-0710,4
201483,2016-0710,4
201435,2016-0710,4
201505,2016-0710,3
202427,2016-0710,3
201455,2016-0710,3
201540,2016-0710,3
200002,2016-0710,3
211951,2016-0710,2
201478,2016-0710,2
201555,2016-0710,2
202446,2016-0710,2
201496,2016-0710,2
245108,2016-0710,2
201492,2016-0710,2
201595,2016-0710,2
201474,2016-0710,2
204431,2016-0710,2
201468,2016-0710,1
201573,2016-0710,1
202500,2016-0710,1
201615,2016-0710,1
201456,2016-0710,1
202453,2016-0710,1
201693,2016-0710,1
211533,2016-0710,1
204426,2016-0710,1
201533,2016-0710,1
201611,2016-0710,1
202653,2016-0710,1
201520,2016-0710,1
104338,2016-0717,5
105881,2016-0717,3
106058,2016-0717,3
105023,2016-0717,2
103852,2016-0717,2
104122,2016-0717,2
104999,2016-0717,2
104571,2016-0717,2
105065,2016-0717,2
106044,2016-0717,2
111202,2016-0717,2
104545,2016-0717,2
111577,2016-0717,1
103794,2016-0717,1
106216,2016-0717,1
105041,2016-0717,1
104548,2016-0717,1
106045,2016-0717,1
104269,2016-0717,1
105385,2016-0717,1
126205,2016-0717,1
124187,2016-0717,1
201506,2016-0718,5
201468,2016-0718,4
201366,2016-0718,4
202494,2016-0718,3
201450,2016-0718,3
202453,2016-0718,3
201614,2016-0718,3
202450,2016-0718,3
201318,2016-0718,2
201535,2016-0718,2
201492,2016-0718,2
204431,2016-0718,2
202653,2016-0718,2
201483,2016-0718,2
201421,2016-0718,2
201478,2016-0718,2
201347,2016-0718,1
211533,2016-0718,1
201435,2016-0718,1
201402,2016-0718,1
201504,2016-0718,1
201599,2016-0718,1
202492,2016-0718,1
201540,2016-0718,1
201590,2016-0718,1
211701,2016-0718,1
206374,2016-0718,1
105449,2016-0741,5
104655,2016-0741,4
104433,2016-0741,4
104180,2016-0741,3
103565,2016-0741,3
104534,2016-0741,3
104312,2016-0741,3
124014,2016-0741,3
104731,2016-0741,2
104571,2016-0741,2
103401,2016-0741,2
103794,2016-0741,2
105238,2016-0741,2
105554,2016-0741,2
104022,2016-0741,2
105173,2016-0741,2
104269,2016-0741,1
105421,2016-0741,1
105357,2016-0741,1
104471,2016-0741,1
105422,2016-0741,1
106000,2016-0741,1
105032,2016-0741,1
105881,2016-0741,1
105539,2016-0741,1
106210,2016-0741,1
105577,2016-0741,1
106378,2016-0741,1
104291,2016-0741,1
105023,2016-0741,1
103607,2016-0741,1
104269,2016-0773,5
106298,2016-0773,4
105430,2016-0773,3
103893,2016-0773,2
104198,2016-0773,2
105063,2016-0773,2
105060,2016-0773,2
105643,2016-0773,2
105426,2016-0773,2
105550,2016-0773,2
106065,2016-0773,2
104898,2016-0773,2
104736,2016-0773,1
106000,2016-0773,1
104216,2016-0773,1
106121,2016-0773,1
105011,2016-0773,1
104735,2016-0773,1
105943,2016-0773,1
104593,2016-0773,1
106378,2016-0773,1
104563,2016-0783,5
105011,2016-0783,4
105916,2016-0783,3
105806,2016-0783,3
126340,2016-0783,2
117361,2016-0783,2
104597,2016-0783,2
125854,2016-0783,2
104932,2016-0783,2
104629,2016-0783,2
200282,2016-0783,2
105421,2016-0783,1
104936,2016-0783,1
131866,2016-0783,1
104586,2016-0783,1
105060,2016-0783,1
105638,2016-0783,1
104544,2016-0783,1
105314,2016-0783,1
105074,2016-0783,1
104963,2016-0783,1
105751,2016-0783,1
105892,2016-0783,1
134770,2016-0784,7
106121,2016-0784,4
111794,2016-0784,3
106398,2016-0784,3
109334,2016-0784,2
106375,2016-0784,2
105963,2016-0784,2
126094,2016-0784,2
105438,2016-0784,2
106331,2016-0784,2
105589,2016-0784,2
106117,2016-0784,1
105751,2016-0784,1
105678,2016-0784,1
126535,2016-0784,1
106203,2016-0784,1
200469,2016-0784,1
105782,2016-0784,1
105897,2016-0784,1
126748,2016-0784,1
200266,2016-0784,1
105821,2016-0784,1
105514,2016-0784,1
105413,2016-0784,1
106197,2016-0784,1
105156,2016-0784,1
106177,2016-0784,1
106426,2016-0784,1
105529,2016-0784,1
206192,2016-0784,1
123785,2016-0786,6
105430,2016-0786,5
104873,2016-0786,3
105155,2016-0786,3
106293,2016-0786,3
105860,2016-0786,2
105515,2016-0786,2
110748,2016-0786,2
103105,2016-0786,2
105152,2016-0786,2
105137,2016-0786,2
126591,2016-0786,1
126158,2016-0786,1
106177,2016-0786,1
106006,2016-0786,1
106426,2016-0786,1
106322,2016-0786,1
105029,2016-0786,1
104846,2016-0786,1
106353,2016-0786,1
106377,2016-0786,1
126125,2016-0786,1
201455,2016-0804,7
201585,2016-0804,5
201568,2016-0804,4
201696,2016-0804,3
214082,2016-0804,3
201506,2016-0804,3
201709,2016-0804,3
201493,2016-0804,3
201593,2016-0804,3
201452,2016-0804,2
211768,2016-0804,2
202450,2016-0804,2
204246,2016-0804,2
206183,2016-0804,2
201402,2016-0804,2
245114,2016-0804,2
201666,2016-0804,2
201611,2016-0804,2
211635,2016-0804,2
201325,2016-0804,2
201620,2016-0804,2
200002,2016-0804,2
202418,2016-0804,1
201533,2016-0804,1
201547,2016-0804,1
201318,2016-0804,1
201435,2016-0804,1
200748,2016-0804,1
204427,2016-0804,1
206049,2016-0804,1
214019,2016-0804,1
202446,2016-0804,1
201590,2016-0804,1
203575,2016-0804,1
204434,2016-0804,1
202496,2016-0804,1
201513,2016-0804,1
211951,2016-0804,1
206255,2016-0804,1
201540,2016-0804,1
201468,2016-0804,1
201568,2016-0806,6
201619,2016-0806,5
201594,2016-0806,5
202427,2016-0806,3
201447,2016-0806,3
201499,2016-0806,3
201485,2016-0806,3
201493,2016-0806,3
245111,2016-0806,3
214082,2016-0806,3
201648,2016-0806,3
201533,2016-0806,2
206108,2016-0806,2
201539,2016-0806,2
202494,2016-0806,2
201478,2016-0806,2
201520,2016-0806,2
202446,2016-0806,2
201531,2016-0806,2
201320,2016-0806,2
201435,2016-0806,2
211702,2016-0806,2
202453,2016-0806,2
201662,2016-0806,2
201506,2016-0806,1
202705,2016-0806,1
201318,2016-0806,1
202484,2016-0806,1
201513,2016-0806,1
201534,2016-0806,1
211796,2016-0806,1
202663,2016-0806,1
200748,2016-0806,1
201311,2016-0806,1
201495,2016-0806,1
215370,2016-0806,1
245109,2016-0806,1
201512,2016-0806,1
202498,2016-0806,1
201492,2016-0806,1
201604,2016-0806,1
201325,2016-0806,1
201474,2016-0806,1
200002,2016-0806,1
201611,2016-0806,1
201483,2016-0806,1
201366,2016-0806,1
201501,2016-0806,1
201493,2016-0808,4
201495,2016-0808,3
201474,2016-0808,2
201320,2016-0808,2
202469,2016-0808,1
201619,2016-0808,1
201662,2016-0808,1
201594,2016-0808,1
201697,2016-0825,5
211702,2016-0825,4
202653,2016-0825,3
203567,2016-0825,3
203462,2016-0825,3
202410,2016-0825,2
201615,2016-0825,2
201527,2016-0825,2
206124,2016-0825,2
206075,2016-0825,2
202701,2016-0825,2
201674,2016-0825,2
201465,2016-0825,2
206289,2016-0825,1
201212,2016-0825,1
211843,2016-0825,1
201597,2016-0825,1
206102,2016-0825,1
206255,2016-0825,1
203552,2016-0825,1
201648,2016-0825,1
201565,2016-0825,1
106296,2016-0854,6
105732,2016-0854,5
105472,2016-0854,4
106078,2016-0854,4
105655,2016-0854,3
105299,2016-0854,3
104676,2016-0854,3
105376,2016-0854,2
103843,2016-0854,2
105060,2016-0854,2
103401,2016-0854,2
105596,2016-0854,2
103582,2016-0854,2
109739,2016-0854,2
105814,2016-0854,2
105634,2016-0854,1
105406,2016-0854,1
104628,2016-0854,1
106137,2016-0854,1
106099,2016-0854,1
132283,2016-0854,1
106426,2016-0854,1
105254,2016-0854,1
111460,2016-0854,1
105916,2016-0854,1
105401,2016-0854,1
104424,2016-0854,1
104262,2016-0854,1
104736,2016-0854,1
104997,2016-0854,1
106034,2016-0877,5
126207,2016-0877,5
104945,2016-0877,4
105656,2016-0877,4
105871,2016-0877,3
133430,2016-0877,2
106225,2016-0877,2
105877,2016-0877,2
105100,2016-0877,2
106283,2016-0877,2
106031,2016-0877,2
106105,2016-0877,1
106061,2016-0877,1
105286,2016-0877,1
105655,2016-0877,1
105229,2016-0877,1
122247,2016-0877,1
106296,2016-0877,1
106290,2016-0877,1
104868,2016-0877,1
111752,2016-0877,1
105166,2016-0877,1
127066,2016-0877,1
105534,2016-0877,1
104979,2016-0877,1
105787,2016-0877,1
200008,2016-0877,1
110686,2016-0877,1
104672,2016-0877,1
105341,2016-0891,4
104527,2016-0891,4
106432,2016-0891,4
105379,2016-0891,3
105302,2016-0891,3
106075,2016-0891,2
105332,2016-0891,2
104500,2016-0891,2
104198,2016-0891,2
106368,2016-0891,2
105357,2016-0891,1
105502,2016-0891,1
104868,2016-0891,1
104563,2016-0891,1
104180,2016-0891,1
126094,2016-0891,1
105572,2016-0891,1
104586,2016-0891,1
104628,2016-0891,1
105031,2016-0891,1
105138,2016-0891,1
201604,2016-0894,5
206146,2016-0894,4
201562,2016-0894,4
202424,2016-0894,3
202418,2016-0894,3
205591,2016-0894,3
203500,2016-0894,2
206037,2016-0894,2
201668,2016-0894,2
201670,2016-0894,2
203341,2016-0894,2
203564,2016-0894,2
206124,2016-0894,1
213583,2016-0894,1
206194,2016-0894,1
201452,2016-0894,1
201588,2016-0894,1
202490,2016-0894,1
202858,2016-0894,1
213887,2016-0894,1
202695,2016-0894,1
202467,2016-0894,1
202916,2016-0894,1
214312,2016-0894,1
201521,2016-1003,5
211533,2016-1003,5
201455,2016-1003,5
201492,2016-1003,4
202453,2016-1003,3
201311,2016-1003,3
201474,2016-1003,3
201435,2016-1003,3
202499,2016-1003,3
201496,2016-1003,2
211951,2016-1003,2
202446,2016-1003,2
201465,2016-1003,2
201545,2016-1003,2
201490,2016-1003,2
202469,2016-1003,2
201693,2016-1003,2
202450,2016-1003,2
202492,2016-1003,2
201666,2016-1003,2
201512,2016-1003,2
201535,2016-1003,2
201516,2016-1003,1
202504,2016-1003,1
201611,2016-1003,1
211702,2016-1003,1
211701,2016-1003,1
201320,2016-1003,1
205925,2016-1003,1
202653,2016-1003,1
201402,2016-1003,1
201648,2016-1003,1
201366,2016-1003,1
214082,2016-1003,1
201506,2016-1003,1
201527,2016-1003,1
201520,2016-1003,1
202506,2016-1003,1
201709,2016-1003,1
201347,2016-1003,1
201599,2016-1003,1
201523,2016-1005,7
201490,2016-1005,5
245114,2016-1005,4
201693,2016-1005,3
204427,2016-1005,3
245110,2016-1005,3
201466,2016-1005,3
201596,2016-1005,2
201426,2016-1005,2
201562,2016-1005,2
201370,2016-1005,2
201709,2016-1005,2
202480,2016-1005,2
202916,2016-1005,2
201573,2016-1005,1
213583,2016-1005,1
201565,2016-1005,1
206007,2016-1005,1
203462,2016-1005,1
203379,2016-1005,1
201290,2016-1005,1
201505,2016-1005,1
201615,2016-1005,1
214544,2016-1005,1
215417,2016-1005,1
202694,2016-1005,1
216580,2016-1005,1
201615,2016-1023,5
201347,2016-1023,4
211951,2016-1023,3
204426,2016-1023,3
202410,2016-1023,3
214646,2016-1023,2
201513,2016-1023,2
201532,2016-1023,2
203530,2016-1023,2
201590,2016-1023,2
202622,2016-1023,2
206108,2016-1023,2
201612,2016-1023,2
212034,2016-1023,2
201501,2016-1023,1
203575,2016-1023,1
214304,2016-1023,1
201397,2016-1023,1
203556,2016-1023,1
201506,2016-1023,1
202490,2016-1023,1
202684,2016-1023,1
202919,2016-1023,1
211216,2016-1023,1
201672,2016-1023,1
205944,2016-1023,1
202418,2016-1024,5
201512,2016-1024,4
201565,2016-1024,3
201533,2016-1024,3
202503,2016-1024,3
206255,2016-1024,3
201551,2016-1024,3
205815,2016-1024,3
202450,2016-1024,2
245111,2016-1024,2
204427,2016-1024,2
202614,2016-1024,2
201578,2016-1024,2
202611,2016-1024,2
201596,2016-1024,2
201339,2016-1024,2
201671,2016-1024,1
202639,2016-1024,1
201465,2016-1024,1
203533,2016-1024,1
204223,2016-1024,1
201593,2016-1024,1
211635,2016-1024,1
201621,2016-1024,1
214607,2016-1024,1
201631,2016-1024,1
204286,2016-1024,1
203553,2016-1024,1
213946,2016-1024,1
201540,2016-1024,1
201318,2016-1024,1
203462,2016-1024,1
201666,2016-1027,5
201568,2016-1027,4
206289,2016-1027,4
203575,2016-1027,4
245115,2016-1027,3
203462,2016-1027,3
201514,2016-1027,3
201527,2016-1027,3
202628,2016-1027,2
211702,2016-1027,2
201545,2016-1027,2
203379,2016-1027,2
206124,2016-1027,1
201523,2016-1027,1
201450,2016-1027,1
201672,2016-1027,1
202671,2016-1027,1
201596,2016-1027,1
201701,2016-1027,1
201444,2016-1027,1
203288,2016-1027,1
201465,2016-1027,1
202707,2016-1027,1
201435,2016-1027,1
202484,2016-1039,5
201426,2016-1039,5
201586,2016-1039,5
201465,2016-1039,4
202498,2016-1039,4
201614,2016-1039,3
204426,2016-1039,3
201549,2016-1039,3
201616,2016-1039,2
245110,2016-1039,2
201523,2016-1039,2
202427,2016-1039,2
201588,2016-1039,2
201496,2016-1039,2
203518,2016-1039,1
201605,2016-1039,1
201580,2016-1039,1
245108,2016-1039,1
201555,2016-1039,1
202496,2016-1039,1
201518,2016-1039,1
201452,2016-1039,1
201485,2016-1039,1
202480,2016-1039,1
201506,2016-1039,1
201620,2016-1039,1
200002,2016-1039,1
201539,2016-1039,1
203530,2016-1039,1
202684,2016-1041,5
202494,2016-1041,5
202446,2016-1041,4
206107,2016-1041,3
201648,2016-1041,3
206252,2016-1041,3
203552,2016-1041,3
202492,2016-1041,2
201568,2016-1041,2
203504,2016-1041,2
201666,2016-1041,2
202503,2016-1041,2
201513,2016-1041,2
203379,2016-1041,1
201444,2016-1041,1
210672,2016-1041,1
201565,2016-1041,1
201679,2016-1041,1
202504,2016-1041,1
201597,2016-1041,1
203578,2016-1041,1
203576,2016-1041,1
201610,2016-1041,1
201578,2016-1041,1
211701,2016-1048,6
201696,2016-1048,5
204427,2016-1048,3
201504,2016-1048,3
201556,2016-1048,3
